sentence_id,sentence_text,gold_tokens,pred_tokens,missing_tokens,extra_tokens,exact_match,token_accuracy
11227,"Kumun üstünde bir sürü kadın erkek , oğlan kız kaynaşıyor .","Kumun üstünde bir sürü kadın erkek , oğlan kız kaynaşıyor .","Kumun üstünde bir sürü kadın erkek , oğlan kız kaynaşıyor .",,,True,1.0
11228,"Ceylanlarla kaynaşan çocuk , onların seslerini tıpkı onlar gibi çıkarmayı öğrenmişti .","Ceylanlarla kaynaşan çocuk , onların seslerini tıpkı onlar gibi çıkarmayı öğrenmişti .","Ceylanlarla kaynaşan çocuk , onların seslerini tıpkı onlar gibi çıkarmayı öğrenmişti .",,,True,1.0
11229,"Nefise titreyerek bir küçük torbaya benzeyen bu atlas kesenin kaytanını çözdü , ağzını açtı .","Nefise titreyerek bir küçük torbaya benzeyen bu atlas kesenin kaytanını çözdü , ağzını açtı .","Nefise titreyerek bir küçük torbaya benzeyen bu atlas kesenin kaytanını çözdü , ağzını açtı .",,,True,1.0
11230,"Sonunda , koynundan kaytanlı bir muska çıkardı .","Sonunda , koynundan kaytanlı bir muska çıkardı .","Sonunda , koynundan kaytanlı bir muska çıkardı .",,,True,1.0
11231,Eskiden kayzerlerin taç giyme töreni Frankfurt'ta yapılırdı .,Eskiden kayzerlerin taç giyme töreni Frankfurt'ta yapılırdı .,Eskiden kayzerlerin taç giyme töreni Frankfurt'ta yapılırdı .,,,True,1.0
11232,Kazalı otomobil .,Kazalı otomobil .,Kazalı otomobil .,,,True,1.0
11233,Koca bir kazan patates kaynattık .,Koca bir kazan patates kaynattık .,Koca bir kazan patates kaynattık .,,,True,1.0
11234,Denizden çıkarılınca ısınsın diye vapurun kazan dairesine götürmüşler .,Denizden çıkarılınca ısınsın diye vapurun kazan dairesine götürmüşler .,Denizden çıkarılınca ısınsın diye vapurun kazan dairesine götürmüşler .,,,True,1.0
11235,Bu beş lirayı bitirmeden ben para kazanmalıyım .,Bu beş lirayı bitirmeden ben para kazanmalıyım .,Bu beş lirayı bitirmeden ben para kazanmalıyım .,,,True,1.0
11236,Huy kazanmak .,Huy kazanmak .,Huy kazanmak .,,,True,1.0
11237,Düşmandan yer kazanmak .,Düşmandan yer kazanmak .,Düşmandan yer kazanmak .,,,True,1.0
11238,Kazasız geldik .,Kazasız geldik .,Kazasız geldik .,,,True,1.0
11239,"Aslında Lale , eski konakları pek bilmez değildi .","Aslında Lale , eski konakları pek bilmez değildi .","Aslında Lale , eski konakları pek bilmez değildi .",,,True,1.0
11240,"Nasıl olsa mezarların kazımı esnasında taş sandukalar sökülmüş , olan olmuştu .","Nasıl olsa mezarların kazımı esnasında taş sandukalar sökülmüş , olan olmuştu .","Nasıl olsa mezarların kazımı esnasında taş sandukalar sökülmüş , olan olmuştu .",,,True,1.0
11241,O daktilo yanlışını iğneyle kazıyarak düzeltebilirsin .,O daktilo yanlışını iğneyle kazıyarak düzeltebilirsin .,O daktilo yanlışını iğneyle kazıyarak düzeltebilirsin .,,,True,1.0
11242,Çıbanı kazıyarak aldılar .,Çıbanı kazıyarak aldılar .,Çıbanı kazıyarak aldılar .,,,True,1.0
11243,Belki para eder diye handiyse kayaları kazıyıp kazıntıları toplayacakmış .,Belki para eder diye handiyse kayaları kazıyıp kazıntıları toplayacakmış .,Belki para eder diye handiyse kayaları kazıyıp kazıntıları toplayacakmış .,,,True,1.0
11244,"Bu yolun o tarihte bitmesi için ne kadar paraya , ameleye , kazma ve küreğe ihtiyacınız vardır ?","Bu yolun o tarihte bitmesi için ne kadar paraya , ameleye , kazma ve küreğe ihtiyacınız vardır ?","Bu yolun o tarihte bitmesi için ne kadar paraya , ameleye , kazma ve küreğe ihtiyacınız vardır ?",,,True,1.0
11245,Sana dar gelmeyecek makberi kimler kazsın ?,Sana dar gelmeyecek makberi kimler kazsın ?,Sana dar gelmeyecek makberi kimler kazsın ?,,,True,1.0
11246,Kestane kebabı .,Kestane kebabı .,Kestane kebabı .,,,True,1.0
11247,Kebaplık et .,Kebaplık et .,Kebaplık et .,,,True,1.0
11248,"Belki on aile keçelerden , kilimlerden çergelerini meyve ağaçlarının altlarına kurdular .","Belki on aile keçelerden , kilimlerden çergelerini meyve ağaçlarının altlarına kurdular .","Belki on aile keçelerden , kilimlerden çergelerini meyve ağaçlarının altlarına kurdular .",,,True,1.0
11249,"Hele saçların kirlenmiş , kırışmış , keçeleşmiş .","Hele saçların kirlenmiş , kırışmış , keçeleşmiş .","Hele saçların kirlenmiş , kırışmış , keçeleşmiş .",,,True,1.0
11250,"Bastığın yerleri toprak diyerek geçme , tanı / Düşün altındaki binlerce kefensiz yatanı","Bastığın yerleri toprak diyerek geçme , tanı / Düşün altındaki binlerce kefensiz yatanı","Bastığın yerleri toprak diyerek geçme , tanı / Düşün altındaki binlerce kefensiz yatanı",,,True,1.0
11251,"O zamanlarda her sene kefaletleri yüzünden bin lira , iki bin lira ödemek mecburiyetinde kalınmış .","O zamanlarda her sene kefaletleri yüzünden bin lira , iki bin lira ödemek mecburiyetinde kalınmış .","O zamanlarda her sene kefaletleri yüzünden bin lira , iki bin lira ödemek mecburiyetinde kalınmış .",,,True,1.0
11252,"Ben babamla , annemle gittiğimiz siyah kehribarcıları şimdi bir masal gibi hatırlıyorum .","Ben babamla , annemle gittiğimiz siyah kehribarcıları şimdi bir masal gibi hatırlıyorum .","Ben babamla , annemle gittiğimiz siyah kehribarcıları şimdi bir masal gibi hatırlıyorum .",,,True,1.0
11253,İhtiyar kadın hep çapaklanan gözlerini mendiliyle kurulayarak bir iki söz daha kekeledi .,İhtiyar kadın hep çapaklanan gözlerini mendiliyle kurulayarak bir iki söz daha kekeledi .,İhtiyar kadın hep çapaklanan gözlerini mendiliyle kurulayarak bir iki söz daha kekeledi .,,,True,1.0
11254,Kekikli pirzola .,Kekikli pirzola .,Kekikli pirzola .,,,True,1.0
11255,"Neyse yüzünün ve sesinin burukluğu çok sürmedi , çabuk geçti kekremsilik .","Neyse yüzünün ve sesinin burukluğu çok sürmedi , çabuk geçti kekremsilik .","Neyse yüzünün ve sesinin burukluğu çok sürmedi , çabuk geçti kekremsilik .",,,True,1.0
11256,"Kaymakam Bey jaketataylı , kelebek kravatlıdır .","Kaymakam Bey jaketataylı , kelebek kravatlıdır .","Kaymakam Bey jaketataylı , kelebek kravatlıdır .",,,True,1.0
11257,Kelek mısır .,Kelek mısır .,Kelek mısır .,,,True,1.0
11258,"İplik masuraları koca koca teknelerle keleplere taşınır , keleplerde çözülürdü .","İplik masuraları koca koca teknelerle keleplere taşınır , keleplerde çözülürdü .","İplik masuraları koca koca teknelerle keleplere taşınır , keleplerde çözülürdü .",,,True,1.0
11259,Kelepçeli ellerini jandarmaya uzatışını hiçbir zaman unutmayacağım .,Kelepçeli ellerini jandarmaya uzatışını hiçbir zaman unutmayacağım .,Kelepçeli ellerini jandarmaya uzatışını hiçbir zaman unutmayacağım .,,,True,1.0
11260,"Yün boyayanlar , eğrilmiş deve yününden kelepleyip , boya kazanına daldırıp ağaçlara asıyorlar .","Yün boyayanlar , eğrilmiş deve yününden kelepleyip , boya kazanına daldırıp ağaçlara asıyorlar .","Yün boyayanlar , eğrilmiş deve yününden kelepleyip , boya kazanına daldırıp ağaçlara asıyorlar .",,,True,1.0
11261,"Bergamalının laf üstüne laf koymakta , kelime cambazlığı yapmakta üstüne yoktur .","Bergamalının laf üstüne laf koymakta , kelime cambazlığı yapmakta üstüne yoktur .","Bergamalının laf üstüne laf koymakta , kelime cambazlığı yapmakta üstüne yoktur .",,,True,1.0
11262,"Naci , masasında bir sürü gazete , manşetlerine ibretle ve hayretle bakıyor ve kelimesi kelimesine içinden geçiriyor .","Naci , masasında bir sürü gazete , manşetlerine ibretle ve hayretle bakıyor ve kelimesi kelimesine içinden geçiriyor .","Naci , masasında bir sürü gazete , manşetlerine ibretle ve hayretle bakıyor ve kelimesi kelimesine içinden geçiriyor .",,,True,1.0
11263,"Kalpağının tüyleri dökülmüş , etrafı kelleşmişti .","Kalpağının tüyleri dökülmüş , etrafı kelleşmişti .","Kalpağının tüyleri dökülmüş , etrafı kelleşmişti .",,,True,1.0
11264,Bizim keloğlanı incitmeyin .,Bizim keloğlanı incitmeyin .,Bizim keloğlanı incitmeyin .,,,True,1.0
11265,İstanbul ve diğer vilayetlerimiz kemakân idare edilsin .,İstanbul ve diğer vilayetlerimiz kemakân idare edilsin .,İstanbul ve diğer vilayetlerimiz kemakân idare edilsin .,,,True,1.0
11266,"Kemalistin bağımsızlık fikri tertemiz , pürüzsüz , tavizsiz Türkçü ve Türkiyeciydi .","Kemalistin bağımsızlık fikri tertemiz , pürüzsüz , tavizsiz Türkçü ve Türkiyeciydi .","Kemalistin bağımsızlık fikri tertemiz , pürüzsüz , tavizsiz Türkçü ve Türkiyeciydi .",,,True,1.0
11267,Otomobillerde emniyet kemeri bulundurmak zorunludur .,Otomobillerde emniyet kemeri bulundurmak zorunludur .,Otomobillerde emniyet kemeri bulundurmak zorunludur .,,,True,1.0
11268,"Baba . belindeki şal kuşağı çözer , gelinin beline bağlar , iki genci el ele verir , bu merasimin adı kuşak bağlamadır .","Baba . belindeki şal kuşağı çözer , gelinin beline bağlar , iki genci el ele verir , bu merasimin adı kuşak bağlamadır .","Baba . belindeki şal kuşağı çözer , gelinin beline bağlar , iki genci el ele verir , bu merasimin adı kuşak bağlamadır .",,,True,1.0
11269,Orhan'ın kemerli kapıdan içeriye koşa koşa girdiğini görmedi .,Orhan'ın kemerli kapıdan içeriye koşa koşa girdiğini görmedi .,Orhan'ın kemerli kapıdan içeriye koşa koşa girdiğini görmedi .,,,True,1.0
11270,Kemerlik deri .,Kemerlik deri .,Kemerlik deri .,,,True,1.0
11271,Kemik tarak .,Kemik tarak .,Kemik tarak .,,,True,1.0
11272,Uzun ve kemikli yüzler sanki keder için yaratılmış .,Uzun ve kemikli yüzler sanki keder için yaratılmış .,Uzun ve kemikli yüzler sanki keder için yaratılmış .,,,True,1.0
11273,"Sarmaşığın dibini biri beyaz , diğeri kara iki fare kemirip durmaktadır .","Sarmaşığın dibini biri beyaz , diğeri kara iki fare kemirip durmaktadır .","Sarmaşığın dibini biri beyaz , diğeri kara iki fare kemirip durmaktadır .",,,True,1.0
11274,Bu mendilin kenarı ötekinden daha sade .,Bu mendilin kenarı ötekinden daha sade .,Bu mendilin kenarı ötekinden daha sade .,,,True,1.0
11275,Bir üçgenin kenarları .,Bir üçgenin kenarları .,Bir üçgenin kenarları .,,,True,1.0
11276,Balkon kenarlığı .,Balkon kenarlığı .,Balkon kenarlığı .,,,True,1.0
11277,Kendisi gelsin .,Kendisi gelsin .,Kendisi gelsin .,,,True,1.0
11278,Emin Paşa konağı kendince Topkapı Sarayı'ndan bile zengin bir sanat ve irfan hazinesiydi .,Emin Paşa konağı kendince Topkapı Sarayı'ndan bile zengin bir sanat ve irfan hazinesiydi .,Emin Paşa konağı kendince Topkapı Sarayı'ndan bile zengin bir sanat ve irfan hazinesiydi .,,,True,1.0
11279,Biz kendi kendimizi koruyacağız .,Biz kendi kendimizi koruyacağız .,Biz kendi kendimizi koruyacağız .,,,True,1.0
11280,Edebiyatın da kendine mahsus adabı var .,Edebiyatın da kendine mahsus adabı var .,Edebiyatın da kendine mahsus adabı var .,,,True,1.0
11281,"Ellerini dizine kenetleyerek başını önüne eğdi , kaldı .","Ellerini dizine kenetleyerek başını önüne eğdi , kaldı .","Ellerini dizine kenetleyerek başını önüne eğdi , kaldı .",,,True,1.0
11282,"İnce dudakları birbirine kenetli , taş gibi öylece oturuyor .","İnce dudakları birbirine kenetli , taş gibi öylece oturuyor .","İnce dudakları birbirine kenetli , taş gibi öylece oturuyor .",,,True,1.0
11283,Şehirler arası telefon .,Şehirler arası telefon .,Şehirler arası telefon .,,,True,1.0
11284,"Ne de olsa her ikisi de kent soylu , çağdaş insanlardı .","Ne de olsa her ikisi de kent soylu , çağdaş insanlardı .","Ne de olsa her ikisi de kent soylu , çağdaş insanlardı .",,,True,1.0
11285,"Tahta kaşık ve kepçe yontar , geçimini bunları satarak sağlardı .","Tahta kaşık ve kepçe yontar , geçimini bunları satarak sağlardı .","Tahta kaşık ve kepçe yontar , geçimini bunları satarak sağlardı .",,,True,1.0
11286,"Temizlenmeye hiç vakti olmayan kirli iş adamı gibi acı acı ter , kepek , yağ ve toprak kokuyor .","Temizlenmeye hiç vakti olmayan kirli iş adamı gibi acı acı ter , kepek , yağ ve toprak kokuyor .","Temizlenmeye hiç vakti olmayan kirli iş adamı gibi acı acı ter , kepek , yağ ve toprak kokuyor .",,,True,1.0
11287,Kepekli un .,Kepekli un .,Kepekli un .,,,True,1.0
11288,"Akşamüstü , bütün kepenkler indikten sonra sokağa çıktık .","Akşamüstü , bütün kepenkler indikten sonra sokağa çıktık .","Akşamüstü , bütün kepenkler indikten sonra sokağa çıktık .",,,True,1.0
11289,"Meğerse bana öğretilen o kısa ve sade cümlenin ne sihirli , ne kerametli , ne müthiş tesiri varmış .","Meğerse bana öğretilen o kısa ve sade cümlenin ne sihirli , ne kerametli , ne müthiş tesiri varmış .","Meğerse bana öğretilen o kısa ve sade cümlenin ne sihirli , ne kerametli , ne müthiş tesiri varmış .",,,True,1.0
11290,"İlerdeki kerdelerin birinde , üzerine uçuk sarı bir ışık düşmüş bir domates .","İlerdeki kerdelerin birinde , üzerine uçuk sarı bir ışık düşmüş bir domates .","İlerdeki kerdelerin birinde , üzerine uçuk sarı bir ışık düşmüş bir domates .",,,True,1.0
11291,"Elinden gelen her iyiliği yapar , cömerttir , ikramı çok sever .","Elinden gelen her iyiliği yapar , cömerttir , ikramı çok sever .","Elinden gelen her iyiliği yapar , cömerttir , ikramı çok sever .",,,True,1.0
11292,Kadınlar kucaklarından bebeklerini atıp ellerine keserleri aldılar .,Kadınlar kucaklarından bebeklerini atıp ellerine keserleri aldılar .,Kadınlar kucaklarından bebeklerini atıp ellerine keserleri aldılar .,,,True,1.0
11293,"Gülgüli , kerrakeli , mor hareli .","Gülgüli , kerrakeli , mor hareli .","Gülgüli , kerrakeli , mor hareli .",,,True,1.0
11294,Bıçağın ağzında çentik var .,Bıçağın ağzında çentik var .,Bıçağın ağzında çentik var .,,,True,1.0
11295,Her giden sanki içimden yeni bir parça alır / Kervanın safları dolgunsa da gönlüm boşalır,Her giden sanki içimden yeni bir parça alır / Kervanın safları dolgunsa da gönlüm boşalır,Her giden sanki içimden yeni bir parça alır / Kervanın safları dolgunsa da gönlüm boşalır,,,True,1.0
11296,Neden sonra sarsıldı altımda demir yaylar / Gözlerimin önünden geçti kervansaraylar,Neden sonra sarsıldı altımda demir yaylar / Gözlerimin önünden geçti kervansaraylar,Neden sonra sarsıldı altımda demir yaylar / Gözlerimin önünden geçti kervansaraylar,,,True,1.0
11297,Bugünlerde alışveriş de kesat .,Bugünlerde alışveriş de kesat .,Bugünlerde alışveriş de kesat .,,,True,1.0
11298,Kur'an kesesi .,Kur'an kesesi .,Kur'an kesesi .,,,True,1.0
11299,"Elindeki kese kâğıdını karısına uzatarak biraz meyve aldım , dedi .","Elindeki kese kâğıdını karısına uzatarak biraz meyve aldım , dedi .","Elindeki kese kâğıdını karısına uzatarak biraz meyve aldım , dedi .",,,True,1.0
11300,"Emeklilik maaşı sade bir vefa borcu değil , ömür boyu bu maksatla toplanmış keseneklerin aylık hâlinde geri verilmesi .","Emeklilik maaşı sade bir vefa borcu değil , ömür boyu bu maksatla toplanmış keseneklerin aylık hâlinde geri verilmesi .","Emeklilik maaşı sade bir vefa borcu değil , ömür boyu bu maksatla toplanmış keseneklerin aylık hâlinde geri verilmesi .",,,True,1.0
11301,Kesik süt .,Kesik süt .,Kesik süt .,,,True,1.0
11302,"foto ( fotoğrafçı ) , oto ( otomobil ) , akü ( akümülatör ) .","foto ( fotoğrafçı ) , oto ( otomobil ) , akü ( akümülatör ) .","foto ( fotoğrafçı ) , oto ( otomobil ) , akü ( akümülatör ) .",,,True,1.0
11303,"Sonunda elleri , ayakları yorgunluktan kesilerek uzanıyorlardı yattıkları hasırlara .","Sonunda elleri , ayakları yorgunluktan kesilerek uzanıyorlardı yattıkları hasırlara .","Sonunda elleri , ayakları yorgunluktan kesilerek uzanıyorlardı yattıkları hasırlara .",,,True,1.0
11304,"Üçüncü gün sabahı , o bir kuzu oldu , ben bir iradeli aslan kesildim .","Üçüncü gün sabahı , o bir kuzu oldu , ben bir iradeli aslan kesildim .","Üçüncü gün sabahı , o bir kuzu oldu , ben bir iradeli aslan kesildim .",,,True,1.0
11305,Çocuk yiyip içmeden kesildi .,Çocuk yiyip içmeden kesildi .,Çocuk yiyip içmeden kesildi .,,,True,1.0
11306,Zonguldak kömür havzası .,Zonguldak kömür havzası .,Zonguldak kömür havzası .,,,True,1.0
11307,"Gemi , su kesiminin üstünden yaralandı .","Gemi , su kesiminin üstünden yaralandı .","Gemi , su kesiminin üstünden yaralandı .",,,True,1.0
11308,"Gerçi çeviri kitaplarda , çevirilerin özensizliği , kesintiler hoş görülecek gibi değil .","Gerçi çeviri kitaplarda , çevirilerin özensizliği , kesintiler hoş görülecek gibi değil .","Gerçi çeviri kitaplarda , çevirilerin özensizliği , kesintiler hoş görülecek gibi değil .",,,True,1.0
11309,"Yarım , üçte bir , yüzde üç birer kesirdir .","Yarım , üçte bir , yüzde üç birer kesirdir .","Yarım , üçte bir , yüzde üç birer kesirdir .",,,True,1.0
11310,"1,5 veya 1,3 kesirli sayılardır .","1,5 veya 1,3 kesirli sayılardır .","1,5 veya 1,3 kesirli sayılardır .",,,True,1.0
11311,"Bu süreç , bu çok önemli yaşam kesiti bilinmez olarak kalacak .","Bu süreç , bu çok önemli yaşam kesiti bilinmez olarak kalacak .","Bu süreç , bu çok önemli yaşam kesiti bilinmez olarak kalacak .",,,True,1.0
11312,Dört tarafı kesme billur kapaklı bir eski saat .,Dört tarafı kesme billur kapaklı bir eski saat .,Dört tarafı kesme billur kapaklı bir eski saat .,,,True,1.0
11313,Nasıl sol elimle sağ elimi kesip biçeceğim ?,Nasıl sol elimle sağ elimi kesip biçeceğim ?,Nasıl sol elimle sağ elimi kesip biçeceğim ?,,,True,1.0
11314,Yardımı kestiler .,Yardımı kestiler .,Yardımı kestiler .,,,True,1.0
11315,Ücretinden beş lira kesmişler .,Ücretinden beş lira kesmişler .,Ücretinden beş lira kesmişler .,,,True,1.0
11316,Yolu kesmek .,Yolu kesmek .,Yolu kesmek .,,,True,1.0
11317,Hiç değil beni kesmeden edemez o .,Hiç değil beni kesmeden edemez o .,Hiç değil beni kesmeden edemez o .,,,True,1.0
11318,"Kestanelikte ağaçlardan düşen yapraklar üstünde koşar , yerlerden kestane toplardık .","Kestanelikte ağaçlardan düşen yapraklar üstünde koşar , yerlerden kestane toplardık .","Kestanelikte ağaçlardan düşen yapraklar üstünde koşar , yerlerden kestane toplardık .",,,True,1.0
11319,Okula kestirmeden gittik .,Okula kestirmeden gittik .,Okula kestirmeden gittik .,,,True,1.0
11320,"Bu bari doğru çıksaydı , yazarlığıma geçmişte bir ipucu bulacaktım .","Bu bari doğru çıksaydı , yazarlığıma geçmişte bir ipucu bulacaktım .","Bu bari doğru çıksaydı , yazarlığıma geçmişte bir ipucu bulacaktım .",,,True,1.0
11321,Bir keşmekeşliktir gidiyor .,Bir keşmekeşliktir gidiyor .,Bir keşmekeşliktir gidiyor .,,,True,1.0
11322,"Keten helvacı , keten helvam nakaratlı bir türkü ile methederek satardı .","Keten helvacı , keten helvam nakaratlı bir türkü ile methederek satardı .","Keten helvacı , keten helvam nakaratlı bir türkü ile methederek satardı .",,,True,1.0
11323,Sus ulan keten tohumu .,Sus ulan keten tohumu .,Sus ulan keten tohumu .,,,True,1.0
11324,Niye bir memurun keyfine boyun eğiyorsunuz ?,Niye bir memurun keyfine boyun eğiyorsunuz ?,Niye bir memurun keyfine boyun eğiyorsunuz ?,,,True,1.0
11325,Pencereden güneşe bakarak kıbleyi tayin ettikten sonra ellerimi kulaklarıma kaldırdım .,Pencereden güneşe bakarak kıbleyi tayin ettikten sonra ellerimi kulaklarıma kaldırdım .,Pencereden güneşe bakarak kıbleyi tayin ettikten sonra ellerimi kulaklarıma kaldırdım .,,,True,1.0
11326,"Kazara çarptım herifçioğluna , koyduğu şeytan minarelerinin üstüne kıçüstü düşüverdi .","Kazara çarptım herifçioğluna , koyduğu şeytan minarelerinin üstüne kıçüstü düşüverdi .","Kazara çarptım herifçioğluna , koyduğu şeytan minarelerinin üstüne kıçüstü düşüverdi .",,,True,1.0
11327,Sana kız mı verirler / Kıl şalvar giymeyincek,Sana kız mı verirler / Kıl şalvar giymeyincek,Sana kız mı verirler / Kıl şalvar giymeyincek,,,True,1.0
11328,"Zağlıdır sizin dilleriniz , hiç istemez onları biletmek .","Zağlıdır sizin dilleriniz , hiç istemez onları biletmek .","Zağlıdır sizin dilleriniz , hiç istemez onları biletmek .",,,True,1.0
11329,Kılavuzumuz Atatürk'tür .,Kılavuzumuz Atatürk'tür .,Kılavuzumuz Atatürk'tür .,,,True,1.0
11330,Uzaktan kılavuzlama yapılacak .,Uzaktan kılavuzlama yapılacak .,Uzaktan kılavuzlama yapılacak .,,,True,1.0
11331,Kılçıksız balık .,Kılçıksız balık .,Kılçıksız balık .,,,True,1.0
11332,Zırhları biraz paslanmış ve yaldızları bir hayli solmuş eğri kılıçlar asılıydı .,Zırhları biraz paslanmış ve yaldızları bir hayli solmuş eğri kılıçlar asılıydı .,Zırhları biraz paslanmış ve yaldızları bir hayli solmuş eğri kılıçlar asılıydı .,,,True,1.0
11333,"Seni gelin edeceğiz , kılıçlı bir subayın koluna gireceksin .","Seni gelin edeceğiz , kılıçlı bir subayın koluna gireceksin .","Seni gelin edeceğiz , kılıçlı bir subayın koluna gireceksin .",,,True,1.0
11334,İhtiyarın zayıf damarları kabarmış kıllı elleri dizlerinin üstündeydi .,İhtiyarın zayıf damarları kabarmış kıllı elleri dizlerinin üstündeydi .,İhtiyarın zayıf damarları kabarmış kıllı elleri dizlerinin üstündeydi .,,,True,1.0
11335,Maçın sonuna dek kafasına birdenbire yumruk yemiş bir çocuk şaşkınlığıyla kımıldanmadan oturdum .,Maçın sonuna dek kafasına birdenbire yumruk yemiş bir çocuk şaşkınlığıyla kımıldanmadan oturdum .,Maçın sonuna dek kafasına birdenbire yumruk yemiş bir çocuk şaşkınlığıyla kımıldanmadan oturdum .,,,True,1.0
11336,"Yüreğinde onmaz bir karıncalanma vardı ; onmaz bir kıpırtı dal sürüyordu , durmadan filizleniyordu .","Yüreğinde onmaz bir karıncalanma vardı ; onmaz bir kıpırtı dal sürüyordu , durmadan filizleniyordu .","Yüreğinde onmaz bir karıncalanma vardı ; onmaz bir kıpırtı dal sürüyordu , durmadan filizleniyordu .",,,True,1.0
11337,"Genç güzel aşçı kadının kirpiklerinde sürme , parmaklarında kına yoktu .","Genç güzel aşçı kadının kirpiklerinde sürme , parmaklarında kına yoktu .","Genç güzel aşçı kadının kirpiklerinde sürme , parmaklarında kına yoktu .",,,True,1.0
11338,Ellerini kınaladı .,Ellerini kınaladı .,Ellerini kınaladı .,,,True,1.0
11339,"Uyarma ve kınama cezalarıyla ilgili olanlar hariç , disiplin kararları yargı denetimi dışında bırakılamaz .","Uyarma ve kınama cezalarıyla ilgili olanlar hariç , disiplin kararları yargı denetimi dışında bırakılamaz .","Uyarma ve kınama cezalarıyla ilgili olanlar hariç , disiplin kararları yargı denetimi dışında bırakılamaz .",,,True,1.0
11340,"Kıpırdamadan , nefes almadan apartmanı tarassut ediyordu .","Kıpırdamadan , nefes almadan apartmanı tarassut ediyordu .","Kıpırdamadan , nefes almadan apartmanı tarassut ediyordu .",,,True,1.0
11341,Gözlerimin önünde hayaller kıpırdaştı .,Gözlerimin önünde hayaller kıpırdaştı .,Gözlerimin önünde hayaller kıpırdaştı .,,,True,1.0
11342,"Dümen başında kıpırtısız duran adam , hiçbir şey bilmiyor .","Dümen başında kıpırtısız duran adam , hiçbir şey bilmiyor .","Dümen başında kıpırtısız duran adam , hiçbir şey bilmiyor .",,,True,1.0
11343,"Az lakırtı söyler , sık ve siyah kaşlarının altında asla kırpmadığı iri , parlak , sabit ve siyah gözlerini hep önüne dikerdi .","Az lakırtı söyler , sık ve siyah kaşlarının altında asla kırpmadığı iri , parlak , sabit ve siyah gözlerini hep önüne dikerdi .","Az lakırtı söyler , sık ve siyah kaşlarının altında asla kırpmadığı iri , parlak , sabit ve siyah gözlerini hep önüne dikerdi .",,,True,1.0
11344,"Gözlerinden , kırları artan sakalına bir iki damla yaş düştü .","Gözlerinden , kırları artan sakalına bir iki damla yaş düştü .","Gözlerinden , kırları artan sakalına bir iki damla yaş düştü .",,,True,1.0
11345,"Araba tenha , düz yolda tıkır tıkır gidiyor , ara sıra kır kokuları getiren hafif bir rüzgâr esiyordu .","Araba tenha , düz yolda tıkır tıkır gidiyor , ara sıra kır kokuları getiren hafif bir rüzgâr esiyordu .","Araba tenha , düz yolda tıkır tıkır gidiyor , ara sıra kır kokuları getiren hafif bir rüzgâr esiyordu .",,,True,1.0
11346,"İşte niyetim o vergili , kırağılı , o tohumu çürüklü topraktan çok , denizle uğraşmak .","İşte niyetim o vergili , kırağılı , o tohumu çürüklü topraktan çok , denizle uğraşmak .","İşte niyetim o vergili , kırağılı , o tohumu çürüklü topraktan çok , denizle uğraşmak .",,,True,1.0
11347,"Tıknaz , kırca , kısa sakallı , kırmızı yüzlü bir efendi .","Tıknaz , kırca , kısa sakallı , kırmızı yüzlü bir efendi .","Tıknaz , kırca , kısa sakallı , kırmızı yüzlü bir efendi .",,,True,1.0
11348,"Dükkânın önünde bekledi , kırçıl kuyumcu görününce hemen taşları çıkardı .","Dükkânın önünde bekledi , kırçıl kuyumcu görününce hemen taşları çıkardı .","Dükkânın önünde bekledi , kırçıl kuyumcu görününce hemen taşları çıkardı .",,,True,1.0
11349,Kasketinden taşmış siyah saçları yakına gelince çok kırçıllaştı .,Kasketinden taşmış siyah saçları yakına gelince çok kırçıllaştı .,Kasketinden taşmış siyah saçları yakına gelince çok kırçıllaştı .,,,True,1.0
11350,Kırıcı ortam .,Kırıcı ortam .,Kırıcı ortam .,,,True,1.0
11351,Cam kırığı .,Cam kırığı .,Cam kırığı .,,,True,1.0
11352,Bunun kırığı neresinde ?,Bunun kırığı neresinde ?,Bunun kırığı neresinde ?,,,True,1.0
11353,"Eşlerde , çocuklarda o üzgün , kırık bakış .","Eşlerde , çocuklarda o üzgün , kırık bakış .","Eşlerde , çocuklarda o üzgün , kırık bakış .",,,True,1.0
11354,"Kırılgan bakışlarından , onca tehditten sonra bana yine sorabileceği aklıma geldi .","Kırılgan bakışlarından , onca tehditten sonra bana yine sorabileceği aklıma geldi .","Kırılgan bakışlarından , onca tehditten sonra bana yine sorabileceği aklıma geldi .",,,True,1.0
11355,Bana ne oluyor bugün ?,Bana ne oluyor bugün ?,Bana ne oluyor bugün ?,,,True,1.0
11356,Kapıdan içeri ilk adımını atınca birdenbire cesareti kırıldı .,Kapıdan içeri ilk adımını atınca birdenbire cesareti kırıldı .,Kapıdan içeri ilk adımını atınca birdenbire cesareti kırıldı .,,,True,1.0
11357,Söz tiyatroya gelince bu yaşlı sanatkârın kırışık yüzü birdenbire canlandı .,Söz tiyatroya gelince bu yaşlı sanatkârın kırışık yüzü birdenbire canlandı .,Söz tiyatroya gelince bu yaşlı sanatkârın kırışık yüzü birdenbire canlandı .,,,True,1.0
11358,"Gazeteye , gözleri tiksintiyle kısılmış olarak yüzü kırış kırış bakıyordu .","Gazeteye , gözleri tiksintiyle kısılmış olarak yüzü kırış kırış bakıyordu .","Gazeteye , gözleri tiksintiyle kısılmış olarak yüzü kırış kırış bakıyordu .",,,True,1.0
