sentence_id,sentence_text,gold_tokens,pred_tokens,missing_tokens,extra_tokens,exact_match,token_accuracy
3773.test,"Yeşil alanların , parkların , koruların klorofili kirli havayı süzer , temizler .","Yeşil alanların , parkların , koruların klorofili kirli havayı süzer , temizler .","Yeşil alanların , parkların , koruların klorofili kirli havayı süzer , temizler .",,,True,1.0
3774.test,Uyandığım zaman koca bir karaltı vardı önümüzde .,Uyandığım zaman koca bir karaltı vardı önümüzde .,Uyandığım zaman koca bir karaltı vardı önümüzde .,,,True,1.0
3775.test,Fırsat buldular mı hemen kocakarı ilaçlarına başvururlar .,Fırsat buldular mı hemen kocakarı ilaçlarına başvururlar .,Fırsat buldular mı hemen kocakarı ilaçlarına başvururlar .,,,True,1.0
3776.test,Makbuz koçanı .,Makbuz koçanı .,Makbuz koçanı .,,,True,1.0
3777.test,İki kardeş özlemle kucaklaştılar .,İki kardeş özlemle kucaklaştılar .,İki kardeş özlemle kucaklaştılar .,,,True,1.0
3778.test,Türk alfabesinde 29 harf vardır,Türk alfabesinde 29 harf vardır,Türk alfabesinde 29 harf vardır,,,True,1.0
3779.test,"Kocası kokain alır , zati hep bu yüzden satıp savdılar .","Kocası kokain alır , zati hep bu yüzden satıp savdılar .","Kocası kokain alır , zati hep bu yüzden satıp savdılar .",,,True,1.0
3780.test,"Elbiseyi , öyle bir hüner ve koketri ile tutardı ki en usta terzinin makasından çıkmış mantodan daha zarif olurdu .","Elbiseyi , öyle bir hüner ve koketri ile tutardı ki en usta terzinin makasından çıkmış mantodan daha zarif olurdu .","Elbiseyi , öyle bir hüner ve koketri ile tutardı ki en usta terzinin makasından çıkmış mantodan daha zarif olurdu .",,,True,1.0
3781.test,"Bir çadıra konmuş , ağzı odunla açık tutulan bu köpek balığı kokuncaya kadar halkla gösterildi .","Bir çadıra konmuş , ağzı odunla açık tutulan bu köpek balığı kokuncaya kadar halkla gösterildi .","Bir çadıra konmuş , ağzı odunla açık tutulan bu köpek balığı kokuncaya kadar halkla gösterildi .",,,True,1.0
3782.test,Şu gülü bir koklasan .,Şu gülü bir koklasan .,Şu gülü bir koklasan .,,,True,1.0
3783.test,"Hülasa yüz türlü yüzmek bilir , dalgıçlara meydan okurdu .","Hülasa yüz türlü yüzmek bilir , dalgıçlara meydan okurdu .","Hülasa yüz türlü yüzmek bilir , dalgıçlara meydan okurdu .",,,True,1.0
3784.test,"Kokteylde yorulmuştum , içtiklerim de baş ağrısı yapmıştı .","Kokteylde yorulmuştum , içtiklerim de baş ağrısı yapmıştı .","Kokteylde yorulmuştum , içtiklerim de baş ağrısı yapmıştı .",,,True,1.0
3785.test,Koku sürünmek .,Koku sürünmek .,Koku sürünmek .,,,True,1.0
3786.test,"Parlak kâğıtlara sarılı kokulu sabunlar getireceğine , kapağı dönerli aynalı kremler alacağına söz verdi .","Parlak kâğıtlara sarılı kokulu sabunlar getireceğine , kapağı dönerli aynalı kremler alacağına söz verdi .","Parlak kâğıtlara sarılı kokulu sabunlar getireceğine , kapağı dönerli aynalı kremler alacağına söz verdi .",,,True,1.0
3787.test,Sigara elimi kokuttu .,Sigara elimi kokuttu .,Sigara elimi kokuttu .,,,True,1.0
3788.test,Öteki koldaki iki hamlacıdan birisi acınacak bir zayıflıktaydı .,Öteki koldaki iki hamlacıdan birisi acınacak bir zayıflıktaydı .,Öteki koldaki iki hamlacıdan birisi acınacak bir zayıflıktaydı .,,,True,1.0
3789.test,"Adam çamaşırları toplar , kolacıya yollarım , hem yıkar hem de ütüler .","Adam çamaşırları toplar , kolacıya yollarım , hem yıkar hem de ütüler .","Adam çamaşırları toplar , kolacıya yollarım , hem yıkar hem de ütüler .",,,True,1.0
3790.test,"Zaten bu devirde kola , ütü bir evin baş işlerindendir .","Zaten bu devirde kola , ütü bir evin baş işlerindendir .","Zaten bu devirde kola , ütü bir evin baş işlerindendir .",,,True,1.0
3791.test,"Kolalı sert yaka , boğazda şişen gazel damarını sıkıyor .","Kolalı sert yaka , boğazda şişen gazel damarını sıkıyor .","Kolalı sert yaka , boğazda şişen gazel damarını sıkıyor .",,,True,1.0
3792.test,. sandalların geçmesini bekleyen bir yedekçi onlara bir ip atar ve ucunu omzuna alıp yürüyerek kayıkları çekerdi .,. sandalların geçmesini bekleyen bir yedekçi onlara bir ip atar ve ucunu omzuna alıp yürüyerek kayıkları çekerdi .,. sandalların geçmesini bekleyen bir yedekçi onlara bir ip atar ve ucunu omzuna alıp yürüyerek kayıkları çekerdi .,,,True,1.0
3793.test,Böyle olursa zamanla kızının aklını çelmek kolaylaşırdı .,Böyle olursa zamanla kızının aklını çelmek kolaylaşırdı .,Böyle olursa zamanla kızının aklını çelmek kolaylaşırdı .,,,True,1.0
3794.test,Kolcuya hizmetçi ısmarladık .,Kolcuya hizmetçi ısmarladık .,Kolcuya hizmetçi ısmarladık .,,,True,1.0
3795.test,Kızılay kolçağı .,Kızılay kolçağı .,Kızılay kolçağı .,,,True,1.0
3796.test,Polis koleji .,Polis koleji .,Polis koleji .,,,True,1.0
3797.test,O sene Hicaz'da şiddetli bir kolera vardı .,O sene Hicaz'da şiddetli bir kolera vardı .,O sene Hicaz'da şiddetli bir kolera vardı .,,,True,1.0
3798.test,Haşmet beyin konakta bulunmadığı gecelerde hanım bahçede perilerle sözde kol kola gezinirmiş .,Haşmet beyin konakta bulunmadığı gecelerde hanım bahçede perilerle sözde kol kola gezinirmiş .,Haşmet beyin konakta bulunmadığı gecelerde hanım bahçede perilerle sözde kol kola gezinirmiş .,,,True,1.0
3799.test,Kollu sandalye .,Kollu sandalye .,Kollu sandalye .,,,True,1.0
3800.test,"Birinci fıkra hükmü , Silahlı Kuvvetler ve kolluk kuvvetleri mensupları ile kamu hizmet görevlilerinin dernek kurma haklarına başkaca sınırlamalar getirilmesine . engel değildir .","Birinci fıkra hükmü , Silahlı Kuvvetler ve kolluk kuvvetleri mensupları ile kamu hizmet görevlilerinin dernek kurma haklarına başkaca sınırlamalar getirilmesine . engel değildir .","Birinci fıkra hükmü , Silahlı Kuvvetler ve kolluk kuvvetleri mensupları ile kamu hizmet görevlilerinin dernek kurma haklarına başkaca sınırlamalar getirilmesine . engel değildir .",,,True,1.0
3801.test,Ankara'daki Alman kolonisi .,Ankara'daki Alman kolonisi .,Ankara'daki Alman kolonisi .,,,True,1.0
3802.test,Kolonyal şapkaların altına kalın paltolarımızı giydik .,Kolonyal şapkaların altına kalın paltolarımızı giydik .,Kolonyal şapkaların altına kalın paltolarımızı giydik .,,,True,1.0
3803.test,Benim bilek saatim durmuş .,Benim bilek saatim durmuş .,Benim bilek saatim durmuş .,,,True,1.0
3804.test,"Gazetelerini bir koltuğunun altına koydu , zayıf kollarıyla kutulara sarıldı .","Gazetelerini bir koltuğunun altına koydu , zayıf kollarıyla kutulara sarıldı .","Gazetelerini bir koltuğunun altına koydu , zayıf kollarıyla kutulara sarıldı .",,,True,1.0
3805.test,"Babamız , annemizin gelin geldiği ilk gün şu merdivenin alt başında karşılamış , ' koltuk ' yapılmıştı .","Babamız , annemizin gelin geldiği ilk gün şu merdivenin alt başında karşılamış , ' koltuk ' yapılmıştı .","Babamız , annemizin gelin geldiği ilk gün şu merdivenin alt başında karşılamış ,' koltuk' yapılmıştı .","koltuk, '",",', koltuk'",False,0.778
3806.test,Burası Mesut Bey adında bir herifin koltuğudur .,Burası Mesut Bey adında bir herifin koltuğudur .,Burası Mesut Bey adında bir herifin koltuğudur .,,,True,1.0
3807.test,Koltuk değneğine dayana dayana bacağını sürüyor .,Koltuk değneğine dayana dayana bacağını sürüyor .,Koltuk değneğine dayana dayana bacağını sürüyor .,,,True,1.0
3808.test,Koltuklu sandalye .,Koltuklu sandalye .,Koltuklu sandalye .,,,True,1.0
3809.test,"Orada kızına bir çiftlik almış , işten el çekmişti .","Orada kızına bir çiftlik almış , işten el çekmişti .","Orada kızına bir çiftlik almış , işten el çekmişti .",,,True,1.0
3810.test,Kombili daire .,Kombili daire .,Kombili daire .,,,True,1.0
3811.test,"Meçhul kadın , piyanoya doğru hayretle bakarak ellerini kombinezonun omuz başlarına götürür .","Meçhul kadın , piyanoya doğru hayretle bakarak ellerini kombinezonun omuz başlarına götürür .","Meçhul kadın , piyanoya doğru hayretle bakarak ellerini kombinezonun omuz başlarına götürür .",,,True,1.0
3812.test,"Babası büyük sahne üstadı , eşsiz komedyen Fehim Efendiydi .","Babası büyük sahne üstadı , eşsiz komedyen Fehim Efendiydi .","Babası büyük sahne üstadı , eşsiz komedyen Fehim Efendiydi .",,,True,1.0
3813.test,"Komiser , çatkın bir çehre ile anlatmaya başladı .","Komiser , çatkın bir çehre ile anlatmaya başladı .","Komiser , çatkın bir çehre ile anlatmaya başladı .",,,True,1.0
3814.test,Aynı zamanda birçok komitacı da karınca gibi sokaklara üşüşmüştü .,Aynı zamanda birçok komitacı da karınca gibi sokaklara üşüşmüştü .,Aynı zamanda birçok komitacı da karınca gibi sokaklara üşüşmüştü .,,,True,1.0
3815.test,"Binbaşı beyin kompartımanı iki kişilik , sen oraya gidersin , konuşursun .","Binbaşı beyin kompartımanı iki kişilik , sen oraya gidersin , konuşursun .","Binbaşı beyin kompartımanı iki kişilik , sen oraya gidersin , konuşursun .",,,True,1.0
3816.test,Kompleksli olan insan bu aşağılık duygusunu örtmek için inadına yüksekten atar .,Kompleksli olan insan bu aşağılık duygusunu örtmek için inadına yüksekten atar .,Kompleksli olan insan bu aşağılık duygusunu örtmek için inadına yüksekten atar .,,,True,1.0
3817.test,"Komplo teorisi geliştirmeye çalışmıyoruz , zaten bir komplonun içindeyiz .","Komplo teorisi geliştirmeye çalışmıyoruz , zaten bir komplonun içindeyiz .","Komplo teorisi geliştirmeye çalışmıyoruz , zaten bir komplonun içindeyiz .",,,True,1.0
3818.test,Komşu bahçeler arasında da pek kullanılmayan yan kapılar vardı .,Komşu bahçeler arasında da pek kullanılmayan yan kapılar vardı .,Komşu bahçeler arasında da pek kullanılmayan yan kapılar vardı .,,,True,1.0
3819.test,Alay komutanlığına sonradan verdiği raporda patlamayı şöyle anlatacaktır .,Alay komutanlığına sonradan verdiği raporda patlamayı şöyle anlatacaktır .,Alay komutanlığına sonradan verdiği raporda patlamayı şöyle anlatacaktır .,,,True,1.0
3820.test,"Eskiden kim bilir kaç gün kaç gecede , kona göçe gidecekleri bir yere , şimdi üç beş saat içinde heybeleri , sepetleriyle beraber kuş gibi uçacaklardır .","Eskiden kim bilir kaç gün kaç gecede , kona göçe gidecekleri bir yere , şimdi üç beş saat içinde heybeleri , sepetleriyle beraber kuş gibi uçacaklardır .","Eskiden kim bilir kaç gün kaç gecede , kona göçe gidecekleri bir yere , şimdi üç beş saat içinde heybeleri , sepetleriyle beraber kuş gibi uçacaklardır .",,,True,1.0
3821.test,Buradan orası beş konaktır .,Buradan orası beş konaktır .,Buradan orası beş konaktır .,,,True,1.0
3822.test,"Derinden gelen , insanın ruhunu okşayan bir keman konçertosu çalıyordu .","Derinden gelen , insanın ruhunu okşayan bir keman konçertosu çalıyordu .","Derinden gelen , insanın ruhunu okşayan bir keman konçertosu çalıyordu .",,,True,1.0
3823.test,Öpücüğü kondurdu .,Öpücüğü kondurdu .,Öpücüğü kondurdu .,,,True,1.0
3824.test,"Hatta milletlerarası konferanslara gazetelerde adı geçebilecek , yüksek seviyeli bir konuşucu mu yollarız .","Hatta milletlerarası konferanslara gazetelerde adı geçebilecek , yüksek seviyeli bir konuşucu mu yollarız .","Hatta milletlerarası konferanslara gazetelerde adı geçebilecek , yüksek seviyeli bir konuşucu mu yollarız .",,,True,1.0
3825.test,Fazla konfor temin edemezsek kusurumuza bakmazlar .,Fazla konfor temin edemezsek kusurumuza bakmazlar .,Fazla konfor temin edemezsek kusurumuza bakmazlar .,,,True,1.0
3826.test,"Çember , elips , hiperbol ve parabol birer koniktir .","Çember , elips , hiperbol ve parabol birer koniktir .","Çember , elips , hiperbol ve parabol birer koniktir .",,,True,1.0
3827.test,Hemen karargâha yerleşmezsem ne geri dönebilir ne de otelde kalabilirdim .,Hemen karargâha yerleşmezsem ne geri dönebilir ne de otelde kalabilirdim .,Hemen karargâha yerleşmezsem ne geri dönebilir ne de otelde kalabilirdim .,,,True,1.0
3828.test,"Giderken taşlıktaki duvar çivilerinde asılı palto , baston , şemsiye gibi şeyleri toparlamayı ihmal etmediler .","Giderken taşlıktaki duvar çivilerinde asılı palto , baston , şemsiye gibi şeyleri toparlamayı ihmal etmediler .","Giderken taşlıktaki duvar çivilerinde asılı palto , baston , şemsiye gibi şeyleri toparlamayı ihmal etmediler .",,,True,1.0
3829.test,"Lise onuncu sınıfta , o yıl konservatuvarı bitirmiş bir gençle tanışmıştım .","Lise onuncu sınıfta , o yıl konservatuvarı bitirmiş bir gençle tanışmıştım .","Lise onuncu sınıfta , o yıl konservatuvarı bitirmiş bir gençle tanışmıştım .",,,True,1.0
3830.test,Konsol kiriş .,Konsol kiriş .,Konsol kiriş .,,,True,1.0
3831.test,Bir konsolosluk demek bir millet temsilciliği demektir .,Bir konsolosluk demek bir millet temsilciliği demektir .,Bir konsolosluk demek bir millet temsilciliği demektir .,,,True,1.0
3832.test,"Samim , bu kontağın bu kadar çabuk gerçekleşeceğini tahmin etmemişti .","Samim , bu kontağın bu kadar çabuk gerçekleşeceğini tahmin etmemişti .","Samim , bu kontağın bu kadar çabuk gerçekleşeceğini tahmin etmemişti .",,,True,1.0
3833.test,"Krizi biz mi çıkardık , kontenjanı biz mi uydurduk ?","Krizi biz mi çıkardık , kontenjanı biz mi uydurduk ?","Krizi biz mi çıkardık , kontenjanı biz mi uydurduk ?",,,True,1.0
3834.test,Kontrbas öğretmeni Rıza'nın daha bir oturmuşluğu vardır rolüne .,Kontrbas öğretmeni Rıza'nın daha bir oturmuşluğu vardır rolüne .,Kontrbas öğretmeni Rıza'nın daha bir oturmuşluğu vardır rolüne .,,,True,1.0
3835.test,"Bu ışık onların olanca konturlarını , ayrıntılarını ortaya çıkarır .","Bu ışık onların olanca konturlarını , ayrıntılarını ortaya çıkarır .","Bu ışık onların olanca konturlarını , ayrıntılarını ortaya çıkarır .",,,True,1.0
3836.test,Şimdi konu komşu camların gerisinde / Hep onu seyrediyor,Şimdi konu komşu camların gerisinde / Hep onu seyrediyor,Şimdi konu komşu camların gerisinde / Hep onu seyrediyor,,,True,1.0
3837.test,İnsanın tabii konumunu en uygun biçim içinde devam ettirme tavrı medeni bir yaşayış tuzağına düşmeden de gösterilebilir .,İnsanın tabii konumunu en uygun biçim içinde devam ettirme tavrı medeni bir yaşayış tuzağına düşmeden de gösterilebilir .,İnsanın tabii konumunu en uygun biçim içinde devam ettirme tavrı medeni bir yaşayış tuzağına düşmeden de gösterilebilir .,,,True,1.0
3838.test,Çocuk daha konuşamıyor .,Çocuk daha konuşamıyor .,Çocuk daha konuşamıyor .,,,True,1.0
3839.test,Türkçeyi çok iyi konuşuyor .,Türkçeyi çok iyi konuşuyor .,Türkçeyi çok iyi konuşuyor .,,,True,1.0
3840.test,Üst kattakilerle konuşuyoruz .,Üst kattakilerle konuşuyoruz .,Üst kattakilerle konuşuyoruz .,,,True,1.0
3841.test,"O adamlar kimse haber vermeli , dikkat etsinler , kendilerini sakın ele vermesinler .","O adamlar kimse haber vermeli , dikkat etsinler , kendilerini sakın ele vermesinler .","O adamlar kimse haber vermeli , dikkat etsinler , kendilerini sakın ele vermesinler .",,,True,1.0
3842.test,Bluzun konuşuyor .,Bluzun konuşuyor .,Bluzun konuşuyor .,,,True,1.0
3843.test,Geleceği günler ev halkınca bir sevinç arifesi yaşanırdı .,Geleceği günler ev halkınca bir sevinç arifesi yaşanırdı .,Geleceği günler ev halkınca bir sevinç arifesi yaşanırdı .,,,True,1.0
3844.test,"Zehra birdenbire iki avucunu da yüzüne kapadı , kısa ve keskin bir çığlık kopardı .","Zehra birdenbire iki avucunu da yüzüne kapadı , kısa ve keskin bir çığlık kopardı .","Zehra birdenbire iki avucunu da yüzüne kapadı , kısa ve keskin bir çığlık kopardı .",,,True,1.0
3845.test,"Mahallenin kopilleri ellerinde fener , kapı kapı dolaşır para toplarlarmış .","Mahallenin kopilleri ellerinde fener , kapı kapı dolaşır para toplarlarmış .","Mahallenin kopilleri ellerinde fener , kapı kapı dolaşır para toplarlarmış .",,,True,1.0
3846.test,Tel koptu .,Tel koptu .,Tel koptu .,,,True,1.0
3847.test,İçerde feryatlar koptu .,İçerde feryatlar koptu .,İçerde feryatlar koptu .,,,True,1.0
3848.test,"Her gülüşte , ihtiyarlığın içlerine çöktürdüğü birkaç yıldan kurtularak çocuk masumluğuyla güldüler .","Her gülüşte , ihtiyarlığın içlerine çöktürdüğü birkaç yıldan kurtularak çocuk masumluğuyla güldüler .","Her gülüşte , ihtiyarlığın içlerine çöktürdüğü birkaç yıldan kurtularak çocuk masumluğuyla güldüler .",,,True,1.0
3849.test,"Ben kaçıyorum , abim de arkamdan koşuyor .","Ben kaçıyorum , abim de arkamdan koşuyor .","Ben kaçıyorum , abim de arkamdan koşuyor .",,,True,1.0
3850.test,Siz daha elinizin altındaki iki üç kopuğa söz geçiremiyorsunuz .,Siz daha elinizin altındaki iki üç kopuğa söz geçiremiyorsunuz .,Siz daha elinizin altındaki iki üç kopuğa söz geçiremiyorsunuz .,,,True,1.0
3851.test,Hanımlar köşe minderinin sağ duvarındaki birkaç kopya resme daldılar .,Hanımlar köşe minderinin sağ duvarındaki birkaç kopya resme daldılar .,Hanımlar köşe minderinin sağ duvarındaki birkaç kopya resme daldılar .,,,True,1.0
3852.test,Kimseye göstermedikleri bir kor yanar içlerinde .,Kimseye göstermedikleri bir kor yanar içlerinde .,Kimseye göstermedikleri bir kor yanar içlerinde .,,,True,1.0
3853.test,Yaver kordonu .,Yaver kordonu .,Yaver kordonu .,,,True,1.0
3854.test,Polis kordonu .,Polis kordonu .,Polis kordonu .,,,True,1.0
3855.test,Danzig koridoru .,Danzig koridoru .,Danzig koridoru .,,,True,1.0
3856.test,Yollarda korku kalmadı .,Yollarda korku kalmadı .,Yollarda korku kalmadı .,,,True,1.0
3857.test,"Kargalar , korkuluktan korkmayan kuşlardır .","Kargalar , korkuluktan korkmayan kuşlardır .","Kargalar , korkuluktan korkmayan kuşlardır .",,,True,1.0
3858.test,"Bu kirli ilişkiyi gözdağlarıyla , gerçeği söyleme korkutmacalarıyla sürdürüyordu .","Bu kirli ilişkiyi gözdağlarıyla , gerçeği söyleme korkutmacalarıyla sürdürüyordu .","Bu kirli ilişkiyi gözdağlarıyla , gerçeği söyleme korkutmacalarıyla sürdürüyordu .",,,True,1.0
3859.test,"Sevdiğimiz bir kadının nazarımızda meziyet teşkil eden birçok hâlleri , karımız olacak kadında bizi korkutur .","Sevdiğimiz bir kadının nazarımızda meziyet teşkil eden birçok hâlleri , karımız olacak kadında bizi korkutur .","Sevdiğimiz bir kadının nazarımızda meziyet teşkil eden birçok hâlleri , karımız olacak kadında bizi korkutur .",,,True,1.0
3860.test,Sayı beklediğinden az çıktı .,Sayı beklediğinden az çıktı .,Sayı beklediğinden az çıktı .,,,True,1.0
3861.test,"Bu iş için loncada , isim duası yapılır .","Bu iş için loncada , isim duası yapılır .","Bu iş için loncada , isim duası yapılır .",,,True,1.0
3862.test,Korsan kasetçilik .,Korsan kasetçilik .,Korsan kasetçilik .,,,True,1.0
3863.test,"Ekseriyeti teşkil eden kadınlar korsesiz , hafif bir sabah esvabı ile geliyorlardı .","Ekseriyeti teşkil eden kadınlar korsesiz , hafif bir sabah esvabı ile geliyorlardı .","Ekseriyeti teşkil eden kadınlar korsesiz , hafif bir sabah esvabı ile geliyorlardı .",,,True,1.0
3864.test,Arkamda çam korularının parça parça neftîleştirdiği yeşil bir dağ .,Arkamda çam korularının parça parça neftîleştirdiği yeşil bir dağ .,Arkamda çam korularının parça parça neftîleştirdiği yeşil bir dağ .,,,True,1.0
3865.test,"Hüseyin Ağa , aşağıda koruk sıkmış , buğulu bardaklarla geldi .","Hüseyin Ağa , aşağıda koruk sıkmış , buğulu bardaklarla geldi .","Hüseyin Ağa , aşağıda koruk sıkmış , buğulu bardaklarla geldi .",,,True,1.0
3866.test,İlaçla meyveleri korudu .,İlaçla meyveleri korudu .,İlaçla meyveleri korudu .,,,True,1.0
3867.test,Geleneklerini koruyorlar .,Geleneklerini koruyorlar .,Geleneklerini koruyorlar .,,,True,1.0
3868.test,"Öyle bir savaştayım ki sığınağı , korunağı yok .","Öyle bir savaştayım ki sığınağı , korunağı yok .","Öyle bir savaştayım ki sığınağı , korunağı yok .",,,True,1.0
3869.test,"Ali'mi korunaksız bırakma dağ başında ; duy beni adı güzel , kendi güzel Tanrı'm !","Ali'mi korunaksız bırakma dağ başında ; duy beni adı güzel , kendi güzel Tanrı'm !","Ali'mi korunaksız bırakma dağ başında ; duy beni adı güzel , kendi güzel Tanrı'm !",,,True,1.0
3870.test,"Demek ki koskoca bir caddeyi yürümüş , Royal kahvesinin önüne sanki uykuda gezenler gibi varmışım .","Demek ki koskoca bir caddeyi yürümüş , Royal kahvesinin önüne sanki uykuda gezenler gibi varmışım .","Demek ki koskoca bir caddeyi yürümüş , Royal kahvesinin önüne sanki uykuda gezenler gibi varmışım .",,,True,1.0
3871.test,"Bir kanlı gibi kurularak , kostaklanarak geziyor hapishanede .","Bir kanlı gibi kurularak , kostaklanarak geziyor hapishanede .","Bir kanlı gibi kurularak , kostaklanarak geziyor hapishanede .",,,True,1.0
3872.test,"Arkasındaki kostümleri , manken üstünde gibi durur .","Arkasındaki kostümleri , manken üstünde gibi durur .","Arkasındaki kostümleri , manken üstünde gibi durur .",,,True,1.0
3873.test,Her sabah koşar adım giderdim mektebe .,Her sabah koşar adım giderdim mektebe .,Her sabah koşar adım giderdim mektebe .,,,True,1.0
3874.test,Pencerede dolaşan gölgelerden bir şeyler sezmeye çalışarak koşuyorum .,Pencerede dolaşan gölgelerden bir şeyler sezmeye çalışarak koşuyorum .,Pencerede dolaşan gölgelerden bir şeyler sezmeye çalışarak koşuyorum .,,,True,1.0
3875.test,Atları arabaya koşmak .,Atları arabaya koşmak .,Atları arabaya koşmak .,,,True,1.0
3876.test,İşe koşmak .,İşe koşmak .,İşe koşmak .,,,True,1.0
3877.test,Sabahları 45 dakika yürüyüşün ardından 15 dakika koşu yapıyorum,Sabahları 45 dakika yürüyüşün ardından 15 dakika koşu yapıyorum,Sabahları 45 dakika yürüyüşün ardından 15 dakika koşu yapıyorum,,,True,1.0
3878.test,Çocukluğun verdiği bir neşe ile papatyalardan toplamak üzere her biri bir tarafa koşuştular .,Çocukluğun verdiği bir neşe ile papatyalardan toplamak üzere her biri bir tarafa koşuştular .,Çocukluğun verdiği bir neşe ile papatyalardan toplamak üzere her biri bir tarafa koşuştular .,,,True,1.0
3879.test,Bizim pişirip kotarmaya uğraştığımız işe yabancı eller de mi karışıyordu ?,Bizim pişirip kotarmaya uğraştığımız işe yabancı eller de mi karışıyordu ?,Bizim pişirip kotarmaya uğraştığımız işe yabancı eller de mi karışıyordu ?,,,True,1.0
3880.test,Ardiyelerin arkasındaki bahçede pirzolalar pişer .,Ardiyelerin arkasındaki bahçede pirzolalar pişer .,Ardiyelerin arkasındaki bahçede pirzolalar pişer .,,,True,1.0
3881.test,"Ne bileyim , biri geçerken tarlanın önünden , burası gendi , kovalıktı , su basardı , Selim açtı , Selim adam etti bu tarlayı desin arkamdan .","Ne bileyim , biri geçerken tarlanın önünden , burası gendi , kovalıktı , su basardı , Selim açtı , Selim adam etti bu tarlayı desin arkamdan .","Ne bileyim , biri geçerken tarlanın önünden , burası gendi , kovalıktı , su basardı , Selim açtı , Selim adam etti bu tarlayı desin arkamdan .",,,True,1.0
3882.test,Kovboy bozuntusu yahut gangster torunu birkaç sivri akıllıdır onlar .,Kovboy bozuntusu yahut gangster torunu birkaç sivri akıllıdır onlar .,Kovboy bozuntusu yahut gangster torunu birkaç sivri akıllıdır onlar .,,,True,1.0
3883.test,Arada sırada ben de sığınacak kovuk ararım .,Arada sırada ben de sığınacak kovuk ararım .,Arada sırada ben de sığınacak kovuk ararım .,,,True,1.0
3884.test,Vadinin hemen kıyı başındaydı ve çevresinde beş karaltı vardı .,Vadinin hemen kıyı başındaydı ve çevresinde beş karaltı vardı .,Vadinin hemen kıyı başındaydı ve çevresinde beş karaltı vardı .,,,True,1.0
3885.test,Deniz ve engin başkadır ; bitip tükenmez koycuklarla dolu gibi görünen kıyılar başkadır .,Deniz ve engin başkadır ; bitip tükenmez koycuklarla dolu gibi görünen kıyılar başkadır .,Deniz ve engin başkadır ; bitip tükenmez koycuklarla dolu gibi görünen kıyılar başkadır .,,,True,1.0
3886.test,Bu işe kimi koyacağız ?,Bu işe kimi koyacağız ?,Bu işe kimi koyacağız ?,,,True,1.0
3887.test,Giderlerini iki ay içinde yerine koydu .,Giderlerini iki ay içinde yerine koydu .,Giderlerini iki ay içinde yerine koydu .,,,True,1.0
3888.test,En mutlu bakışımla uzun uzun seyrettim .,En mutlu bakışımla uzun uzun seyrettim .,En mutlu bakışımla uzun uzun seyrettim .,,,True,1.0
3889.test,Gecenin koyulmuş siyahlığı içeri girmeden pencerenin ardında bizi bekliyordu .,Gecenin koyulmuş siyahlığı içeri girmeden pencerenin ardında bizi bekliyordu .,Gecenin koyulmuş siyahlığı içeri girmeden pencerenin ardında bizi bekliyordu .,,,True,1.0
3890.test,Ninem bizde bulunduğu zamanlar onun koynundan başka bir yerde yattığımı hiç bilmem .,Ninem bizde bulunduğu zamanlar onun koynundan başka bir yerde yattığımı hiç bilmem .,Ninem bizde bulunduğu zamanlar onun koynundan başka bir yerde yattığımı hiç bilmem .,,,True,1.0
3891.test,"Biraz sonra , orada , en tatlı hayallerimle koyun koyuna yatacağım .","Biraz sonra , orada , en tatlı hayallerimle koyun koyuna yatacağım .","Biraz sonra , orada , en tatlı hayallerimle koyun koyuna yatacağım .",,,True,1.0
3892.test,"Cebimdeki paranın yarısını ayırıp avuç avuç ceviz alıyorum , sevinçle dolduruyorum ceplerimi .","Cebimdeki paranın yarısını ayırıp avuç avuç ceviz alıyorum , sevinçle dolduruyorum ceplerimi .","Cebimdeki paranın yarısını ayırıp avuç avuç ceviz alıyorum , sevinçle dolduruyorum ceplerimi .",,,True,1.0
3893.test,Pamuk kozası .,Pamuk kozası .,Pamuk kozası .,,,True,1.0
3894.test,Evliliğin kozmik bir kural olduğunu kabullenmek gerek .,Evliliğin kozmik bir kural olduğunu kabullenmek gerek .,Evliliğin kozmik bir kural olduğunu kabullenmek gerek .,,,True,1.0
3895.test,"Namık Cemil , milletini hiçe sayan kozmopolitlerden de değildi .","Namık Cemil , milletini hiçe sayan kozmopolitlerden de değildi .","Namık Cemil , milletini hiçe sayan kozmopolitlerden de değildi .",,,True,1.0
3896.test,Kahvenin rakı kokan havası bir köçekçenin kıvrak nağmeleriyle doluverdi .,Kahvenin rakı kokan havası bir köçekçenin kıvrak nağmeleriyle doluverdi .,Kahvenin rakı kokan havası bir köçekçenin kıvrak nağmeleriyle doluverdi .,,,True,1.0
3897.test,"Üçgen kaldırıma düşen köşede , bir köfteci dükkânı vardı .","Üçgen kaldırıma düşen köşede , bir köfteci dükkânı vardı .","Üçgen kaldırıma düşen köşede , bir köfteci dükkânı vardı .",,,True,1.0
3898.test,Öküz müyüm ben köftün yiyecek ?,Öküz müyüm ben köftün yiyecek ?,Öküz müyüm ben köftün yiyecek ?,,,True,1.0
3899.test,Soho kelimesinin etimolojik anlamını merak ettim .,Soho kelimesinin etimolojik anlamını merak ettim .,Soho kelimesinin etimolojik anlamını merak ettim .,,,True,1.0
